row_id,reward_a,reward_b
2036,-11.5625,-12.8125
2037,-10.3125,-11.0625
2038,-5.25,-6.46875
2039,-10.875,-12.4375
2040,-11.5,-11.5625
2041,-9.375,-9.375
2042,-7.6875,-6.65625
2043,-10.875,-11.125
2044,-4.90625,-5.46875
2045,-7.90625,-7.28125
2046,-7.9375,-10.5625
2047,-9.6875,-9.1875
2048,-5.3125,-6.78125
2049,-5.53125,-5.46875
2050,-10.75,-10.0625
2051,-5.75,-8.5625
2052,-3.296875,-2.875
2053,-8.125,-9.125
2054,-7.0,-9.375
2055,-8.3125,-8.5625
2056,-6.46875,-5.625
2057,-11.375,-10.0625
2058,-12.75,-12.875
2059,-10.875,-11.875
2060,-8.6875,-6.0
2061,-11.5,-11.0
2062,-11.25,-11.375
2063,-11.9375,-12.3125
2064,-10.3125,-11.4375
2065,-10.8125,-11.0625
2066,-5.5,-6.03125
2067,-5.375,-6.40625
2068,-4.59375,-5.3125
2069,-5.09375,-12.4375
2070,-11.75,-12.4375
2071,-10.1875,-12.125
2072,-9.25,-10.0625
2073,-9.125,-9.3125
2074,-7.40625,-8.125
2075,-7.8125,-7.21875
2076,-12.25,-10.9375
2077,-11.8125,-11.9375
2078,-10.6875,-11.3125
2079,-8.25,-9.25
2080,-4.78125,-6.9375
2081,-2.96875,-3.125
2082,-10.4375,-11.3125
2083,-11.875,-12.0625
2084,-4.5625,-11.6875
2085,-6.3125,-6.46875
2086,-4.15625,-3.96875
2087,-11.0625,-10.75
2088,-12.25,-11.75
2089,-6.40625,-5.90625
2090,-12.1875,-12.5625
2091,-8.3125,-10.375
2092,-10.5625,-10.875
2093,-8.75,-9.625
2094,-8.9375,-9.625
2095,-9.75,-9.9375
2096,-7.0625,-7.40625
2097,-8.0625,-10.875
2098,-10.5,-11.1875
2099,-5.0,-4.25
2100,-5.9375,-4.28125
2101,-11.9375,-10.9375
2102,-6.96875,-7.375
2103,-6.96875,-10.5625
2104,-4.59375,-5.46875
2105,-11.3125,-11.6875
2106,-11.0625,-10.8125
2107,-3.46875,-3.53125
2108,-10.125,-11.875
2109,-11.4375,-11.8125
2110,-12.3125,-12.3125
2111,-5.28125,-11.0
2112,-9.9375,-9.4375
2113,-5.25,-7.6875
2114,-5.84375,-6.625
2115,-11.25,-10.625
2116,-11.0,-10.875
2117,-12.0,-11.125
2118,-10.25,-9.375
2119,-4.625,-3.046875
2120,-10.5,-9.9375
2121,-6.0,-10.8125
2122,-11.0,-10.6875
2123,-5.15625,-4.0625
2124,-7.53125,-7.1875
2125,-8.875,-9.3125
2126,-10.25,-10.375
2127,-6.4375,-11.375
2128,-5.59375,-5.96875
2129,-9.3125,-10.1875
2130,-4.40625,-3.921875
2131,-12.125,-12.25
2132,-12.375,-12.75
2133,-10.3125,-11.25
2134,-4.46875,-8.4375
2135,-12.375,-12.5
2136,-6.6875,-7.90625
2137,-11.4375,-13.0
2138,-12.5,-11.9375
2139,-3.640625,-4.8125
2140,-5.84375,-12.1875
2141,-7.84375,-11.625
2142,-11.4375,-12.375
2143,-12.8125,-13.0
2144,-5.46875,-5.71875
2145,-11.625,-9.0625
2146,-11.5,-12.0
2147,-10.1875,-11.4375
2148,-10.4375,-10.125
2149,-12.3125,-12.125
2150,-7.28125,-7.25
2151,-4.5,-5.8125
2152,-6.6875,-8.8125
2153,-6.59375,-5.28125
2154,-11.375,-11.875
2155,-7.5,-10.75
2156,-9.625,-8.5
2157,-4.84375,-3.75
2158,-11.875,-12.25
2159,-11.1875,-11.6875
2160,-10.0625,-11.0
2161,-9.0,-9.125
2162,-4.78125,-3.265625
2163,-11.125,-11.3125
2164,-6.71875,-8.1875
2165,-10.5625,-12.3125
2166,-10.0625,-11.625
2167,-9.25,-9.125
2168,-7.59375,-8.375
2169,-11.125,-11.1875
2170,-5.34375,-7.8125
2171,-8.6875,-6.0625
2172,-11.625,-10.25
2173,-12.0625,-12.3125
2174,-7.75,-8.5625
2175,-8.875,-9.6875
2176,-5.625,-7.0
2177,-4.09375,-3.25
2178,-10.8125,-10.9375
2179,-5.09375,-12.1875
2180,-5.53125,-4.5625
2181,-9.8125,-11.8125
2182,-5.25,-4.6875
2183,-9.5625,-10.1875
2184,-8.5,-9.4375
2185,-11.0625,-10.8125
2186,-6.5,-7.03125
2187,-6.25,-6.4375
2188,-9.3125,-11.6875
2189,-10.5,-8.875
2190,-9.6875,-9.0
2191,-11.25,-12.375
2192,-9.3125,-9.625
2193,-11.1875,-12.375
2194,-4.625,-7.84375
2195,-3.828125,-3.796875
2196,-12.875,-12.4375
2197,-10.625,-11.5625
2198,-11.625,-10.6875
2199,-9.75,-9.8125
2200,-11.625,-11.625
2201,-5.65625,-4.75
2202,-6.3125,-11.6875
2203,-10.75,-9.625
2204,-11.9375,-12.375
2205,-6.5,-7.53125
2206,-6.21875,-6.5625
2207,-5.53125,-5.0625
2208,-9.75,-5.75
2209,-8.875,-12.0625
2210,-4.59375,-7.90625
2211,-11.8125,-12.0
2212,-10.0625,-10.1875
2213,-10.5625,-9.9375
2214,-10.3125,-11.0
2215,-11.5,-12.125
2216,-7.03125,-9.4375
2217,-5.28125,-5.6875
2218,-10.75,-10.0
2219,-12.4375,-11.5625
2220,-11.6875,-11.375
2221,-8.75,-9.4375
2222,-7.4375,-6.03125
2223,-11.6875,-11.0625
2224,-7.3125,-6.875
2225,-7.34375,-7.71875
2226,-5.71875,-5.65625
2227,-7.6875,-7.15625
2228,-5.71875,-5.9375
2229,-11.625,-10.8125
2230,-11.3125,-10.5
2231,-11.375,-9.75
2232,-11.9375,-11.5625
2233,-4.59375,-5.65625
2234,-12.625,-12.625
2235,-10.625,-10.75
2236,-7.53125,-7.84375
2237,-8.1875,-10.25
2238,-10.1875,-9.375
2239,-7.1875,-8.8125
2240,-8.5,-5.53125
2241,-5.8125,-5.875
2242,-11.875,-11.3125
2243,-12.0625,-12.5625
2244,-4.09375,-11.3125
2245,-7.5625,-5.96875
2246,-12.3125,-11.5
2247,-5.0625,-9.6875
2248,-11.6875,-11.75
2249,-11.4375,-10.0625
2250,-12.5625,-11.25
2251,-4.65625,-5.8125
2252,-11.75,-11.5625
2253,-10.3125,-11.0625
2254,-10.1875,-8.25
2255,-11.3125,-11.625
2256,-11.6875,-11.4375
2257,-10.0,-10.5625
2258,-9.8125,-10.0625
2259,-11.3125,-11.5
2260,-7.3125,-7.5
2261,-7.34375,-9.875
2262,-9.3125,-9.3125
2263,-5.625,-7.71875
2264,-10.0625,-10.0625
2265,-6.90625,-5.46875
2266,-11.9375,-10.125
2267,-11.625,-11.3125
2268,-11.1875,-11.0625
2269,-4.6875,-4.90625
2270,-5.71875,-7.875
2271,-7.75,-8.0
2272,-8.8125,-10.75
2273,-10.5,-10.0625
2274,-4.125,-5.09375
2275,-11.875,-10.8125
2276,-10.3125,-12.875
2277,-11.5625,-13.125
2278,-8.875,-8.875
2279,-7.59375,-8.875
2280,-10.875,-9.375
2281,-5.8125,-3.765625
2282,-9.9375,-11.8125
2283,-10.75,-10.75
2284,-3.96875,-5.28125
2285,-10.375,-10.875
2286,-10.375,-11.0625
2287,-9.875,-11.8125
2288,-5.625,-5.21875
2289,-11.125,-11.4375
2290,-10.6875,-11.375
2291,-8.25,-11.0
2292,-11.0625,-8.875
2293,-9.3125,-10.5
2294,-4.03125,-5.6875
2295,-8.75,-9.3125
2296,-11.5,-11.4375
2297,-12.5,-11.875
2298,-12.0625,-12.1875
2299,-7.78125,-8.375
2300,-4.6875,-4.53125
2301,-5.53125,-5.34375
2302,-8.9375,-8.3125
2303,-11.9375,-11.5625
2304,-10.375,-11.4375
2305,-6.28125,-7.75
2306,-9.0,-12.1875
2307,-4.1875,-4.875
2308,-5.625,-7.90625
2309,-6.25,-7.375
2310,-4.65625,-4.84375
2311,-3.3125,-3.734375
2312,-12.125,-10.625
2313,-12.0,-11.375
2314,-5.59375,-5.75
2315,-11.0625,-12.25
2316,-7.90625,-10.5625
2317,-3.890625,-4.8125
2318,-4.78125,-9.6875
2319,-5.875,-6.9375
2320,-6.6875,-7.1875
2321,-8.375,-6.09375
2322,-6.6875,-7.21875
2323,-12.375,-11.375
2324,-8.125,-7.28125
2325,-8.625,-7.375
2326,-2.171875,-4.46875
2327,-7.21875,-7.625
2328,-12.0625,-11.9375
2329,-8.25,-11.6875
2330,-9.3125,-9.4375
2331,-4.40625,-4.28125
2332,-9.1875,-10.4375
2333,-12.3125,-12.0625
2334,-3.15625,-7.40625
2335,-5.90625,-7.25
2336,-7.9375,-10.0625
2337,-7.125,-11.0
2338,-6.0,-5.28125
2339,-3.21875,-4.9375
2340,-11.5625,-11.75
2341,-4.625,-5.9375
2342,-9.625,-9.625
2343,-10.3125,-11.25
2344,-7.71875,-8.5625
2345,-3.71875,-5.125
2346,-10.5625,-10.5625
2347,-5.3125,-9.875
2348,-10.75,-11.5625
2349,-10.5,-10.3125
2350,-10.375,-11.0625
2351,-10.0,-11.25
2352,-8.375,-11.75
2353,-11.625,-11.0
2354,-4.0625,-5.375
2355,-8.4375,-6.75
2356,-12.0,-11.75
2357,-11.125,-11.0
2358,-8.6875,-10.5
2359,-5.75,-5.4375
2360,-12.5,-12.0625
2361,-6.21875,-11.25
2362,-5.15625,-5.21875
2363,-10.9375,-10.5625
2364,-8.25,-8.3125
2365,-4.40625,-11.125
2366,-10.25,-10.1875
2367,-6.3125,-5.25
2368,-12.0,-12.0625
2369,-7.40625,-9.0
2370,-6.25,-6.4375
2371,-11.0,-11.6875
2372,-9.375,-10.75
2373,-4.625,-5.40625
2374,-11.4375,-11.5
2375,-11.25,-10.9375
2376,-6.34375,-12.125
2377,-12.0625,-11.3125
2378,-6.375,-7.8125
2379,-11.0625,-11.75
2380,-11.5,-11.0
2381,-5.1875,-6.09375
2382,-5.53125,-3.84375
2383,-7.03125,-11.0625
2384,-10.5,-10.125
2385,-9.125,-10.75
2386,-12.375,-12.6875
2387,-6.8125,-4.15625
2388,-5.21875,-4.34375
2389,-7.75,-8.125
2390,-8.125,-9.0625
2391,-11.0625,-11.0
2392,-10.4375,-9.875
2393,-7.625,-7.71875
2394,-12.125,-11.8125
2395,-5.09375,-6.34375
2396,-4.75,-6.25
2397,-6.0,-6.3125
2398,-9.4375,-10.125
2399,-10.3125,-11.8125
2400,-11.0625,-11.25
2401,-8.5625,-8.9375
2402,-5.8125,-8.9375
2403,-4.71875,-10.0625
2404,-10.0625,-10.75
2405,-7.25,-6.875
2406,-6.15625,-6.6875
2407,-2.96875,-2.9375
2408,-3.390625,-3.515625
2409,-7.0,-6.40625
2410,-11.875,-11.4375
2411,-12.375,-11.625
2412,-12.25,-12.0625
2413,-6.3125,-6.375
2414,-4.625,-4.375
2415,-11.25,-11.5
2416,-10.75,-11.3125
2417,-9.4375,-9.875
2418,-6.375,-6.71875
2419,-10.9375,-11.1875
2420,-8.8125,-9.5625
2421,-9.875,-8.75
2422,-12.375,-11.1875
2423,-11.0625,-11.9375
2424,-12.1875,-12.0
2425,-3.90625,-3.265625
2426,-4.625,-9.875
2427,-10.9375,-12.4375
2428,-11.375,-11.625
2429,-7.96875,-4.875
2430,-5.0,-6.125
2431,-10.9375,-10.9375
2432,-5.1875,-5.46875
2433,-6.375,-4.59375
2434,-11.25,-11.875
2435,-4.1875,-4.1875
2436,-7.21875,-8.3125
2437,-5.84375,-6.25
2438,-12.0625,-11.375
2439,-5.75,-4.6875
2440,-8.5,-8.5625
2441,-6.3125,-5.8125
2442,-6.1875,-5.375
2443,-5.5,-5.0
2444,-6.8125,-8.1875
2445,-12.25,-9.125
2446,-7.65625,-7.53125
2447,-11.3125,-11.5625
2448,-9.25,-10.0625
2449,-12.6875,-11.625
2450,-7.0,-4.625
2451,-6.0,-5.8125
2452,-9.875,-10.5625
2453,-9.0625,-9.0
2454,-11.5625,-11.875
2455,-12.0,-11.0625
2456,-2.859375,-6.34375
2457,-8.625,-11.0625
2458,-11.9375,-11.0625
2459,-11.75,-11.625
2460,-6.15625,-8.0625
2461,-8.0625,-10.625
2462,-4.3125,-3.8125
2463,-5.6875,-6.0625
2464,-10.3125,-11.75
2465,-10.375,-10.3125
2466,-3.59375,-5.125
2467,-7.0625,-10.25
2468,-11.125,-12.1875
2469,-5.46875,-5.09375
2470,-7.0,-7.375
2471,-10.875,-8.8125
2472,-9.6875,-10.25
2473,-4.75,-5.1875
2474,-10.3125,-10.0
2475,-6.96875,-8.75
2476,-9.875,-10.3125
2477,-11.5,-11.4375
2478,-7.8125,-10.875
2479,-6.03125,-5.5
2480,-4.875,-4.6875
2481,-7.0,-11.625
2482,-10.4375,-11.875
2483,-11.4375,-11.9375
2484,-6.25,-10.8125
2485,-8.25,-11.0625
2486,-5.3125,-7.25
2487,-9.4375,-10.6875
2488,-6.0,-10.125
2489,-11.625,-11.75
2490,-8.3125,-12.0625
2491,-9.4375,-9.4375
2492,-9.9375,-11.875
2493,-10.5625,-9.4375
2494,-11.3125,-12.3125
2495,-11.4375,-12.0625
2496,-9.25,-8.9375
2497,-6.21875,-4.53125
2498,-10.0,-10.0
2499,-12.25,-12.1875
2500,-6.625,-6.15625
2501,-12.0625,-11.875
2502,-5.09375,-6.125
2503,-11.4375,-11.9375
2504,-7.71875,-11.6875
2505,-11.25,-11.625
2506,-7.96875,-6.6875
2507,-11.625,-12.0
2508,-12.3125,-12.25
2509,-6.6875,-10.3125
2510,-5.40625,-11.375
2511,-11.625,-10.8125
2512,-5.84375,-5.40625
2513,-4.53125,-5.8125
2514,-9.75,-10.0
2515,-12.375,-11.625
2516,-11.8125,-11.5625
2517,-8.0625,-8.75
2518,-7.90625,-8.8125
2519,-7.34375,-6.78125
2520,-11.0625,-11.75
2521,-8.25,-9.875
2522,-11.75,-11.5625
2523,-11.6875,-12.0
2524,-11.375,-11.3125
2525,-10.6875,-5.5625
2526,-5.375,-10.25
2527,-11.9375,-12.3125
2528,-11.8125,-11.125
2529,-10.8125,-11.1875
2530,-10.9375,-11.5625
2531,-12.3125,-12.0625
2532,-4.40625,-5.0
2533,-7.0,-12.1875
2534,-11.8125,-9.9375
2535,-6.84375,-11.25
2536,-10.0625,-10.0
2537,-7.65625,-7.46875
2538,-10.1875,-10.375
2539,-11.5625,-10.875
2540,-10.875,-11.4375
2541,-6.84375,-6.21875
2542,-9.5625,-9.6875
2543,-11.5625,-10.625
2544,-3.9375,-3.9375
2545,-8.3125,-8.0
2546,-11.625,-12.3125
2547,-12.0625,-11.125
2548,-8.75,-8.875
2549,-8.0,-9.0625
2550,-9.9375,-10.75
2551,-11.6875,-11.625
2552,-11.625,-11.25
2553,-6.65625,-5.78125
2554,-11.875,-11.3125
2555,-5.3125,-6.875
2556,-9.75,-11.4375
2557,-12.1875,-11.75
2558,-6.96875,-7.0
2559,-6.53125,-9.25
2560,-7.6875,-8.4375
2561,-11.5625,-12.0625
2562,-5.03125,-7.15625
2563,-10.25,-11.4375
2564,-7.84375,-7.21875
2565,-8.375,-9.75
2566,-6.875,-7.15625
2567,-4.65625,-7.34375
2568,-12.4375,-12.3125
2569,-4.03125,-4.9375
2570,-6.75,-8.625
2571,-10.25,-10.625
2572,-11.125,-10.875
2573,-11.5,-11.75
2574,-6.9375,-7.6875
2575,-11.375,-10.9375
2576,-9.9375,-9.6875
2577,-12.25,-10.875
2578,-4.03125,-3.9375
2579,-4.28125,-4.1875
2580,-12.375,-11.9375
2581,-11.6875,-11.4375
2582,-11.6875,-10.6875
2583,-5.0625,-9.5625
2584,-7.3125,-8.375
2585,-8.6875,-7.4375
2586,-11.0625,-11.4375
2587,-6.4375,-8.5625
2588,-6.28125,-10.375
2589,-7.625,-8.9375
2590,-4.46875,-6.28125
2591,-2.9375,-3.015625
2592,-12.1875,-10.75
2593,-6.0625,-9.25
2594,-12.0625,-12.5625
2595,-9.75,-10.5
2596,-11.375,-10.4375
2597,-8.0,-7.40625
2598,-4.46875,-5.59375
2599,-5.6875,-7.71875
2600,-8.3125,-8.75
2601,-5.375,-6.21875
2602,-11.4375,-10.9375
2603,-10.5625,-10.4375
2604,-4.40625,-3.4375
2605,-5.875,-9.5625
2606,-3.828125,-9.6875
2607,-11.25,-10.9375
2608,-4.4375,-8.1875
2609,-7.09375,-7.625
2610,-11.125,-11.0
2611,-7.5,-10.6875
2612,-5.96875,-6.0
2613,-11.875,-12.1875
2614,-9.375,-11.3125
2615,-11.4375,-11.0625
2616,-6.65625,-6.53125
2617,-12.1875,-12.1875
2618,-11.0625,-11.6875
2619,-5.34375,-4.90625
2620,-6.75,-7.625
2621,-5.78125,-10.6875
2622,-10.75,-11.625
2623,-11.75,-12.0
2624,-5.46875,-7.625
2625,-12.125,-11.0
2626,-11.375,-12.25
2627,-5.125,-6.125
2628,-5.1875,-5.875
2629,-12.3125,-12.3125
2630,-4.65625,-4.09375
2631,-10.1875,-12.0625
2632,-5.96875,-7.1875
2633,-5.78125,-5.9375
2634,-4.15625,-5.125
2635,-10.3125,-9.25
2636,-4.96875,-6.09375
2637,-6.53125,-5.96875
2638,-10.9375,-10.75
2639,-5.5625,-10.75
2640,-6.0,-6.25
2641,-5.28125,-11.25
2642,-5.5,-3.734375
2643,-7.75,-7.625
2644,-8.8125,-8.0625
2645,-11.8125,-12.6875
2646,-11.0,-10.375
2647,-11.6875,-12.25
2648,-3.546875,-6.0
2649,-11.375,-12.125
2650,-11.375,-11.4375
2651,-6.375,-7.15625
2652,-11.875,-10.25
2653,-7.0,-8.625
2654,-6.59375,-6.71875
2655,-12.125,-12.3125
2656,-8.875,-12.0
2657,-10.9375,-11.5625
2658,-8.0625,-6.84375
2659,-3.921875,-5.1875
2660,-6.125,-8.625
2661,-10.8125,-10.0
2662,-9.0,-8.3125
2663,-11.4375,-11.0
2664,-7.75,-7.59375
2665,-9.3125,-12.3125
2666,-6.15625,-7.6875
2667,-4.40625,-11.9375
2668,-11.25,-11.25
2669,-9.5,-10.8125
2670,-4.71875,-4.4375
2671,-12.375,-12.8125
2672,-7.875,-9.875
2673,-11.9375,-11.25
2674,-10.75,-11.625
2675,-8.5,-10.0625
2676,-11.375,-9.375
2677,-12.0625,-12.0
2678,-11.4375,-12.5
2679,-9.5,-11.8125
2680,-6.59375,-7.8125
2681,-7.71875,-10.4375
2682,-11.125,-9.5
2683,-5.25,-6.59375
2684,-4.53125,-7.65625
2685,-6.28125,-7.5
2686,-11.1875,-11.375
2687,-6.09375,-7.1875
2688,-11.625,-11.75
2689,-6.25,-6.0625
2690,-9.8125,-9.5
2691,-10.875,-11.125
2692,-4.8125,-5.1875
2693,-7.25,-6.75
2694,-9.875,-10.4375
2695,-9.3125,-10.4375
2696,-4.53125,-5.5625
2697,-10.6875,-9.1875
2698,-6.875,-6.28125
2699,-2.828125,-3.734375
2700,-11.25,-11.5
2701,-8.875,-7.375
2702,-9.125,-10.8125
2703,-10.75,-10.4375
2704,-5.3125,-12.125
2705,-11.1875,-10.9375
2706,-11.3125,-10.875
2707,-8.375,-8.4375
2708,-10.75,-10.0
2709,-8.0625,-8.875
2710,-7.9375,-7.28125
2711,-11.8125,-11.8125
2712,-5.46875,-5.8125
2713,-11.4375,-11.5625
2714,-5.78125,-11.4375
2715,-7.40625,-6.0
2716,-4.4375,-2.828125
2717,-7.5,-7.71875
2718,-4.6875,-4.875
2719,-9.875,-9.75
2720,-11.6875,-12.1875
2721,-3.515625,-4.75
2722,-9.1875,-6.28125
2723,-12.5625,-12.0625
2724,-4.0,-3.9375
2725,-11.1875,-10.625
2726,-9.0625,-11.125
2727,-6.875,-9.3125
2728,-8.1875,-10.0
2729,-9.8125,-11.0625
2730,-5.96875,-5.875
2731,-12.9375,-12.875
2732,-11.1875,-11.0625
2733,-11.625,-11.75
2734,-7.78125,-6.4375
2735,-11.4375,-12.125
2736,-11.125,-10.8125
2737,-5.0,-5.875
2738,-11.875,-12.4375
2739,-5.375,-5.625
2740,-11.4375,-11.1875
2741,-6.78125,-11.875
2742,-12.6875,-12.3125
2743,-10.0,-12.0
2744,-7.59375,-7.125
2745,-6.09375,-8.4375
2746,-11.875,-11.6875
2747,-4.9375,-4.34375
2748,-4.8125,-4.1875
2749,-9.5625,-7.78125
2750,-8.875,-10.25
2751,-11.5625,-11.0625
2752,-11.1875,-11.8125
2753,-11.125,-10.6875
2754,-6.4375,-10.9375
2755,-7.09375,-11.375
2756,-12.0625,-11.875
2757,-9.25,-10.6875
2758,-11.625,-11.625
2759,-5.25,-7.125
2760,-8.6875,-9.3125
2761,-10.125,-9.0625
2762,-8.625,-8.0625
2763,-6.15625,-7.59375
2764,-11.3125,-11.125
2765,-8.875,-10.25
2766,-7.71875,-8.1875
2767,-11.5,-10.875
2768,-8.9375,-9.4375
2769,-6.5625,-12.25
2770,-10.0,-13.25
2771,-10.75,-9.0
2772,-10.625,-11.25
2773,-11.0625,-10.5
2774,-11.9375,-11.0625
2775,-11.75,-10.9375
2776,-8.9375,-8.8125
2777,-12.1875,-12.375
2778,-3.109375,-4.25
2779,-7.90625,-9.25
2780,-12.0,-11.5625
2781,-12.3125,-11.6875
2782,-3.859375,-3.765625
2783,-7.1875,-6.34375
2784,-11.125,-11.1875
2785,-6.53125,-5.6875
2786,-11.5625,-10.9375
2787,-10.5625,-8.625
2788,-3.46875,-4.28125
2789,-11.625,-11.875
2790,-4.125,-5.21875
2791,-5.6875,-5.5
2792,-7.5,-9.6875
2793,-11.9375,-11.0
2794,-4.90625,-5.84375
2795,-9.6875,-10.6875
2796,-8.0625,-7.875
2797,-9.9375,-10.25
2798,-6.4375,-8.0625
2799,-6.59375,-7.46875
2800,-7.53125,-9.3125
2801,-5.9375,-11.25
2802,-10.5625,-10.6875
2803,-9.0625,-8.75
2804,-9.625,-11.6875
2805,-11.75,-11.8125
2806,-10.8125,-11.8125
2807,-7.375,-7.96875
2808,-9.1875,-10.0
2809,-4.3125,-4.34375
2810,-7.59375,-10.625
2811,-6.125,-6.90625
2812,-11.8125,-11.625
2813,-3.390625,-3.65625
2814,-11.0625,-11.5
2815,-5.25,-6.53125
2816,-6.78125,-5.34375
2817,-10.9375,-10.9375
2818,-9.1875,-9.75
2819,-5.125,-5.46875
2820,-6.75,-11.125
2821,-4.03125,-4.78125
2822,-7.3125,-7.78125
2823,-11.375,-10.4375
2824,-11.0,-12.1875
2825,-12.0,-12.25
2826,-8.5625,-9.4375
2827,-12.25,-11.9375
2828,-3.9375,-4.9375
2829,-4.5,-7.375
2830,-11.0,-11.1875
2831,-8.0625,-8.9375
2832,-12.25,-12.4375
2833,-12.625,-12.8125
2834,-3.484375,-3.671875
2835,-4.78125,-5.40625
2836,-12.125,-12.1875
2837,-6.78125,-5.59375
2838,-12.125,-12.4375
2839,-5.59375,-8.4375
2840,-11.75,-12.0625
2841,-12.6875,-12.125
2842,-9.0,-8.625
2843,-7.5,-12.25
2844,-3.65625,-4.5
2845,-9.5,-11.9375
2846,-11.4375,-11.8125
2847,-12.0,-11.625
2848,-4.09375,-5.8125
2849,-11.0625,-11.0625
2850,-7.5,-7.625
2851,-11.9375,-12.5625
2852,-11.1875,-9.625
2853,-11.8125,-11.9375
2854,-4.6875,-5.53125
2855,-10.75,-12.125
2856,-7.40625,-9.75
2857,-5.4375,-3.953125
2858,-5.25,-5.15625
2859,-7.34375,-5.71875
2860,-6.875,-7.5
2861,-9.5625,-9.75
2862,-4.25,-4.125
2863,-10.0,-10.8125
2864,-9.75,-11.875
2865,-7.78125,-7.375
2866,-4.875,-6.53125
2867,-3.828125,-3.484375
2868,-9.6875,-8.9375
2869,-11.125,-9.9375
2870,-9.1875,-8.9375
2871,-11.625,-11.5
2872,-5.84375,-7.0625
2873,-4.0625,-3.78125
2874,-9.0,-9.9375
2875,-12.8125,-11.75
2876,-10.9375,-11.0625
2877,-9.9375,-11.0625
2878,-9.25,-9.6875
2879,-10.3125,-10.375
2880,-8.8125,-12.0
2881,-11.5,-10.9375
2882,-7.625,-8.0625
2883,-3.875,-4.21875
2884,-8.9375,-9.3125
2885,-3.140625,-4.46875
2886,-5.125,-3.734375
2887,-9.125,-10.625
2888,-11.9375,-11.1875
2889,-6.125,-7.34375
2890,-10.1875,-10.8125
2891,-5.5625,-11.6875
2892,-5.875,-5.1875
2893,-10.875,-10.8125
2894,-11.6875,-11.5625
2895,-11.875,-11.3125
2896,-4.78125,-4.75
2897,-4.3125,-4.46875
2898,-6.0625,-11.0
2899,-5.09375,-5.34375
2900,-11.1875,-12.125
2901,-11.5,-11.6875
2902,-11.875,-11.8125
2903,-10.5625,-11.9375
2904,-8.625,-6.5
2905,-7.5625,-7.78125
2906,-6.9375,-10.3125
2907,-10.125,-10.0625
2908,-7.0625,-7.03125
2909,-5.96875,-6.09375
2910,-5.375,-4.90625
2911,-3.75,-4.375
2912,-4.90625,-6.0
2913,-6.3125,-11.625
2914,-10.9375,-10.375
2915,-5.78125,-6.125
2916,-12.0625,-11.6875
2917,-6.09375,-6.21875
2918,-11.125,-11.25
2919,-8.4375,-10.375
2920,-5.75,-11.4375
2921,-10.0,-12.0625
2922,-6.03125,-7.0625
2923,-5.25,-6.125
2924,-10.5625,-10.5
2925,-6.96875,-7.8125
2926,-6.0625,-7.1875
2927,-12.375,-12.1875
2928,-8.0,-8.25
2929,-12.625,-11.1875
2930,-10.9375,-11.0625
2931,-12.75,-11.75
2932,-10.25,-9.6875
2933,-3.78125,-3.890625
2934,-12.375,-12.3125
2935,-10.625,-11.25
2936,-11.375,-11.3125
2937,-11.9375,-12.5
2938,-11.25,-11.0625
2939,-9.5625,-9.5625
2940,-5.34375,-5.09375
2941,-5.59375,-5.625
2942,-10.9375,-11.0625
2943,-4.375,-4.28125
2944,-11.0,-11.6875
2945,-11.5,-11.9375
2946,-11.375,-11.5625
2947,-10.5625,-9.25
2948,-4.8125,-11.625
2949,-5.0625,-6.71875
2950,-11.5,-10.625
2951,-9.125,-10.125
2952,-11.1875,-12.5
2953,-9.625,-10.8125
2954,-9.375,-10.4375
2955,-6.46875,-8.8125
2956,-8.1875,-8.25
2957,-11.5625,-11.0625
2958,-6.125,-4.5
2959,-5.65625,-5.3125
2960,-7.375,-8.125
2961,-4.90625,-6.59375
2962,-9.375,-10.625
2963,-4.53125,-8.75
2964,-2.265625,-3.34375
2965,-4.34375,-5.78125
2966,-12.375,-12.75
2967,-11.5625,-11.0
2968,-11.625,-12.4375
2969,-9.4375,-9.5625
2970,-8.75,-10.5625
2971,-2.859375,-4.1875
2972,-6.09375,-6.375
2973,-5.5625,-5.125
2974,-3.75,-2.953125
2975,-12.0,-11.6875
2976,-10.4375,-10.9375
2977,-7.09375,-8.4375
2978,-11.9375,-11.1875
2979,-11.3125,-11.625
2980,-11.875,-10.5625
2981,-7.1875,-9.1875
2982,-3.8125,-5.53125
2983,-12.4375,-11.75
2984,-11.0,-11.3125
2985,-12.375,-10.1875
2986,-4.40625,-4.34375
2987,-5.0625,-4.71875
2988,-11.375,-11.375
2989,-7.25,-10.75
2990,-4.0,-5.65625
2991,-7.03125,-10.625
2992,-12.0625,-12.125
2993,-10.9375,-11.625
2994,-5.21875,-6.0
2995,-6.75,-9.9375
2996,-5.03125,-10.5
2997,-11.5625,-10.5
2998,-10.75,-5.40625
2999,-11.6875,-11.3125
3000,-10.25,-11.875
3001,-12.1875,-12.375
3002,-5.09375,-6.3125
3003,-9.9375,-10.0625
3004,-11.3125,-11.0625
3005,-11.8125,-11.5625
3006,-6.4375,-6.4375
3007,-11.25,-8.0625
3008,-12.375,-12.375
3009,-5.65625,-4.71875
3010,-5.21875,-7.28125
3011,-4.8125,-5.59375
3012,-4.46875,-4.03125
3013,-8.3125,-8.0
3014,-8.875,-9.8125
3015,-12.1875,-12.3125
3016,-9.875,-10.0
3017,-5.6875,-4.6875
3018,-6.5,-7.09375
3019,-7.125,-6.3125
