,row_id,reward_a,reward_b
4023,4023,-4.40625,-6.15625
4024,4024,-6.84375,-8.3125
4025,4025,-10.0625,-9.875
4026,4026,-12.125,-10.1875
4027,4027,-4.5625,-7.5
4028,4028,-4.53125,-5.0625
4029,4029,-9.0625,-8.375
4030,4030,-10.375,-10.6875
4031,4031,-11.25,-10.5625
4032,4032,-7.53125,-7.65625
4033,4033,-8.5625,-8.0
4034,4034,-5.1875,-6.28125
4035,4035,-11.375,-12.875
4036,4036,-11.0625,-11.4375
4037,4037,-7.4375,-11.1875
4038,4038,-9.875,-9.9375
4039,4039,-12.125,-11.4375
4040,4040,-5.0,-4.53125
4041,4041,-10.6875,-11.8125
4042,4042,-11.0,-11.125
4043,4043,-7.3125,-7.0625
4044,4044,-12.0,-12.3125
4045,4045,-10.0625,-10.125
4046,4046,-7.6875,-8.125
4047,4047,-6.96875,-6.3125
4048,4048,-5.4375,-4.90625
4049,4049,-3.25,-4.4375
4050,4050,-12.0,-11.9375
4051,4051,-12.875,-11.9375
4052,4052,-11.3125,-11.9375
4053,4053,-11.9375,-11.5625
4054,4054,-4.78125,-7.40625
4055,4055,-5.5625,-9.375
4056,4056,-7.0625,-6.6875
4057,4057,-12.0,-11.3125
4058,4058,-11.5625,-11.75
4059,4059,-5.6875,-6.0625
4060,4060,-10.375,-11.375
4061,4061,-8.9375,-11.4375
4062,4062,-11.6875,-12.125
4063,4063,-4.8125,-12.0625
4064,4064,-6.03125,-5.9375
4065,4065,-4.9375,-5.125
4066,4066,-10.3125,-11.0625
4067,4067,-6.1875,-6.46875
4068,4068,-11.1875,-11.4375
4069,4069,-8.1875,-10.4375
4070,4070,-4.78125,-4.9375
4071,4071,-12.4375,-11.5
4072,4072,-4.78125,-5.6875
4073,4073,-7.28125,-12.0625
4074,4074,-9.5625,-10.75
4075,4075,-11.1875,-12.25
4076,4076,-4.71875,-4.3125
4077,4077,-4.5,-5.0
4078,4078,-11.4375,-11.5
4079,4079,-8.1875,-10.4375
4080,4080,-9.6875,-8.9375
4081,4081,-7.65625,-5.65625
4082,4082,-6.0625,-10.6875
4083,4083,-7.65625,-7.6875
4084,4084,-7.8125,-8.3125
4085,4085,-8.6875,-9.875
4086,4086,-9.875,-9.6875
4087,4087,-11.875,-9.75
4088,4088,-10.9375,-10.75
4089,4089,-5.5,-12.6875
4090,4090,-11.625,-12.375
4091,4091,-11.5625,-11.8125
4092,4092,-11.1875,-11.9375
4093,4093,-11.625,-11.3125
4094,4094,-5.65625,-7.09375
4095,4095,-10.6875,-11.125
4096,4096,-2.953125,-3.015625
4097,4097,-10.875,-11.4375
4098,4098,-4.125,-5.09375
4099,4099,-11.625,-12.3125
4100,4100,-6.53125,-8.8125
4101,4101,-11.25,-12.1875
4102,4102,-5.59375,-10.625
4103,4103,-10.1875,-10.0
4104,4104,-3.9375,-4.5
4105,4105,-12.5,-12.125
4106,4106,-8.125,-8.125
4107,4107,-5.40625,-4.125
4108,4108,-12.125,-11.75
4109,4109,-10.8125,-11.3125
4110,4110,-10.5625,-11.1875
4111,4111,-4.1875,-4.9375
4112,4112,-6.40625,-10.3125
4113,4113,-5.1875,-12.125
4114,4114,-6.125,-5.625
4115,4115,-10.875,-11.75
4116,4116,-11.5625,-11.625
4117,4117,-11.0625,-10.875
4118,4118,-7.09375,-6.8125
4119,4119,-11.375,-11.5
4120,4120,-11.75,-12.25
4121,4121,-6.5,-9.0
4122,4122,-11.0,-11.8125
4123,4123,-5.4375,-5.09375
4124,4124,-9.6875,-10.25
4125,4125,-11.5625,-12.25
4126,4126,-7.03125,-11.875
4127,4127,-4.28125,-5.71875
4128,4128,-10.375,-11.9375
4129,4129,-5.71875,-7.0625
4130,4130,-3.34375,-5.3125
4131,4131,-4.71875,-5.59375
4132,4132,-4.1875,-5.65625
4133,4133,-5.375,-5.5625
4134,4134,-11.625,-10.6875
4135,4135,-12.375,-11.625
4136,4136,-7.71875,-10.5
4137,4137,-4.21875,-9.9375
4138,4138,-5.65625,-9.5
4139,4139,-11.5625,-12.5625
4140,4140,-9.875,-10.1875
4141,4141,-3.375,-4.59375
4142,4142,-5.71875,-4.125
4143,4143,-8.9375,-10.9375
4144,4144,-4.65625,-5.71875
4145,4145,-12.25,-11.875
4146,4146,-7.625,-6.46875
4147,4147,-8.5,-9.0
4148,4148,-4.6875,-5.9375
4149,4149,-10.3125,-9.75
4150,4150,-12.5625,-12.625
4151,4151,-10.3125,-10.4375
4152,4152,-10.75,-10.8125
4153,4153,-10.125,-9.6875
4154,4154,-5.875,-6.03125
4155,4155,-11.0625,-11.0625
4156,4156,-7.96875,-7.71875
4157,4157,-4.25,-5.5
4158,4158,-6.15625,-6.75
4159,4159,-11.625,-11.875
4160,4160,-8.4375,-10.1875
4161,4161,-10.4375,-11.0
4162,4162,-5.875,-5.4375
4163,4163,-4.40625,-7.40625
4164,4164,-12.125,-12.5625
4165,4165,-7.71875,-11.4375
4166,4166,-5.375,-5.09375
4167,4167,-6.46875,-7.3125
4168,4168,-12.5,-12.5625
4169,4169,-4.8125,-5.40625
4170,4170,-5.3125,-6.90625
4171,4171,-11.1875,-11.6875
4172,4172,-12.25,-11.625
4173,4173,-12.1875,-11.5625
4174,4174,-7.625,-7.71875
4175,4175,-2.9375,-3.015625
4176,4176,-5.8125,-12.0625
4177,4177,-5.96875,-10.8125
4178,4178,-11.8125,-11.6875
4179,4179,-11.875,-11.25
4180,4180,-9.5,-10.1875
4181,4181,-9.6875,-8.0625
4182,4182,-10.8125,-11.0625
4183,4183,-11.375,-12.5625
4184,4184,-10.25,-10.875
4185,4185,-9.25,-7.46875
4186,4186,-5.125,-5.78125
4187,4187,-9.6875,-10.6875
4188,4188,-6.71875,-8.25
4189,4189,-5.71875,-6.0625
4190,4190,-11.6875,-11.25
4191,4191,-3.84375,-6.28125
4192,4192,-5.09375,-6.46875
4193,4193,-4.03125,-3.96875
4194,4194,-12.5,-13.375
4195,4195,-10.6875,-12.0625
4196,4196,-7.8125,-4.0625
4197,4197,-11.6875,-11.125
4198,4198,-8.3125,-7.53125
4199,4199,-11.4375,-11.5
4200,4200,-4.625,-8.4375
4201,4201,-11.0,-10.9375
4202,4202,-3.328125,-4.03125
4203,4203,-10.6875,-10.125
4204,4204,-6.0625,-5.25
4205,4205,-12.3125,-12.375
4206,4206,-10.5625,-9.625
4207,4207,-7.78125,-8.8125
4208,4208,-11.5,-12.4375
4209,4209,-5.71875,-5.875
4210,4210,-10.625,-12.375
4211,4211,-5.78125,-7.78125
4212,4212,-12.5625,-12.125
4213,4213,-6.0625,-6.65625
4214,4214,-10.0625,-9.6875
4215,4215,-7.21875,-9.3125
4216,4216,-6.34375,-6.90625
4217,4217,-12.0625,-12.0625
4218,4218,-6.96875,-6.8125
4219,4219,-9.5,-10.4375
4220,4220,-7.84375,-8.4375
4221,4221,-10.1875,-9.875
4222,4222,-11.9375,-12.75
4223,4223,-11.125,-8.5
4224,4224,-11.8125,-11.125
4225,4225,-10.875,-11.1875
4226,4226,-11.8125,-11.875
4227,4227,-12.0,-10.25
4228,4228,-11.0625,-12.75
4229,4229,-3.75,-5.1875
4230,4230,-11.5,-11.625
4231,4231,-7.8125,-10.0625
4232,4232,-3.421875,-3.125
4233,4233,-11.9375,-12.375
4234,4234,-11.75,-11.1875
4235,4235,-13.3125,-13.0
4236,4236,-8.25,-8.75
4237,4237,-9.1875,-9.3125
4238,4238,-5.65625,-5.3125
4239,4239,-5.6875,-5.6875
4240,4240,-4.5625,-4.625
4241,4241,-6.9375,-6.0625
4242,4242,-8.875,-11.0625
4243,4243,-11.25,-11.0625
4244,4244,-11.6875,-12.0
4245,4245,-12.6875,-12.8125
4246,4246,-8.6875,-7.59375
4247,4247,-5.1875,-4.40625
4248,4248,-6.46875,-5.90625
4249,4249,-10.5,-10.1875
4250,4250,-11.3125,-11.375
4251,4251,-4.75,-4.75
4252,4252,-10.1875,-10.0
4253,4253,-9.1875,-9.6875
4254,4254,-11.625,-11.4375
4255,4255,-6.5,-6.5
4256,4256,-6.5625,-7.0
4257,4257,-6.1875,-3.078125
4258,4258,-4.0625,-4.6875
4259,4259,-10.0625,-10.125
4260,4260,-6.65625,-6.0
4261,4261,-7.0625,-7.84375
4262,4262,-4.21875,-5.78125
4263,4263,-8.9375,-8.1875
4264,4264,-6.375,-6.1875
4265,4265,-10.625,-11.0625
4266,4266,-6.6875,-11.9375
4267,4267,-6.53125,-7.3125
4268,4268,-10.9375,-12.3125
4269,4269,-9.625,-11.6875
4270,4270,-4.625,-5.375
4271,4271,-11.375,-10.4375
4272,4272,-11.8125,-11.25
4273,4273,-6.96875,-8.25
4274,4274,-4.84375,-9.3125
4275,4275,-4.6875,-6.625
4276,4276,-5.3125,-7.1875
4277,4277,-4.6875,-5.71875
4278,4278,-10.75,-11.3125
4279,4279,-8.0625,-10.875
4280,4280,-12.625,-12.375
4281,4281,-7.5,-8.5
4282,4282,-10.8125,-10.5
4283,4283,-8.1875,-11.9375
4284,4284,-5.03125,-5.53125
4285,4285,-11.8125,-12.375
4286,4286,-11.4375,-10.5625
4287,4287,-7.625,-9.0625
4288,4288,-12.625,-12.3125
4289,4289,-8.5,-7.09375
4290,4290,-3.625,-5.8125
4291,4291,-7.5,-7.15625
4292,4292,-12.8125,-13.25
4293,4293,-9.4375,-8.1875
4294,4294,-6.1875,-7.75
4295,4295,-11.875,-11.4375
4296,4296,-11.875,-12.0625
4297,4297,-2.375,-3.375
4298,4298,-12.0625,-10.375
4299,4299,-11.8125,-12.125
4300,4300,-6.375,-7.78125
4301,4301,-12.0625,-11.875
4302,4302,-9.8125,-10.0
4303,4303,-8.5,-11.25
4304,4304,-5.15625,-4.4375
4305,4305,-6.28125,-5.84375
4306,4306,-4.96875,-4.4375
4307,4307,-12.1875,-12.0
4308,4308,-6.21875,-7.6875
4309,4309,-11.1875,-12.4375
4310,4310,-6.09375,-5.0
4311,4311,-12.4375,-12.5
4312,4312,-10.875,-12.125
4313,4313,-10.0625,-10.5
4314,4314,-12.375,-12.3125
4315,4315,-10.0625,-10.375
4316,4316,-10.5,-11.5
4317,4317,-10.5,-12.25
4318,4318,-11.3125,-11.25
4319,4319,-10.5625,-9.625
4320,4320,-4.5625,-8.4375
4321,4321,-5.84375,-8.875
4322,4322,-5.40625,-6.125
4323,4323,-6.03125,-6.03125
4324,4324,-4.4375,-11.0625
4325,4325,-6.8125,-6.8125
4326,4326,-9.3125,-9.5
4327,4327,-7.65625,-9.875
4328,4328,-11.3125,-11.125
4329,4329,-2.8125,-4.1875
4330,4330,-10.875,-10.8125
4331,4331,-4.375,-5.875
4332,4332,-4.78125,-5.4375
4333,4333,-11.1875,-11.375
4334,4334,-11.9375,-11.3125
4335,4335,-3.203125,-5.21875
4336,4336,-10.8125,-11.0
4337,4337,-5.25,-5.4375
4338,4338,-5.65625,-5.21875
4339,4339,-8.625,-11.375
4340,4340,-9.125,-10.0625
4341,4341,-4.6875,-4.9375
4342,4342,-7.8125,-6.96875
4343,4343,-10.5625,-11.3125
4344,4344,-9.875,-10.25
4345,4345,-11.6875,-10.5625
4346,4346,-5.59375,-5.59375
4347,4347,-5.0,-3.765625
4348,4348,-10.9375,-9.6875
4349,4349,-5.8125,-6.375
4350,4350,-3.46875,-4.1875
4351,4351,-4.875,-6.375
4352,4352,-7.65625,-6.03125
4353,4353,-4.40625,-5.125
4354,4354,-8.3125,-10.6875
4355,4355,-11.3125,-10.25
4356,4356,-5.9375,-8.125
4357,4357,-6.3125,-6.15625
4358,4358,-8.5,-9.75
4359,4359,-6.03125,-5.71875
4360,4360,-4.78125,-6.1875
4361,4361,-4.9375,-11.875
4362,4362,-10.5625,-10.4375
4363,4363,-8.0,-9.1875
4364,4364,-4.78125,-4.28125
4365,4365,-4.25,-3.96875
4366,4366,-7.5625,-10.75
4367,4367,-5.625,-6.6875
4368,4368,-7.34375,-10.625
4369,4369,-10.0,-10.375
4370,4370,-3.5625,-5.125
4371,4371,-5.875,-7.125
4372,4372,-8.5625,-8.875
4373,4373,-4.59375,-9.0625
4374,4374,-6.5,-5.71875
4375,4375,-7.65625,-9.0625
4376,4376,-8.4375,-9.5
4377,4377,-4.59375,-5.09375
4378,4378,-5.75,-5.59375
4379,4379,-10.9375,-11.9375
4380,4380,-11.5625,-11.6875
4381,4381,-8.5,-8.8125
4382,4382,-8.1875,-8.6875
4383,4383,-11.125,-10.6875
4384,4384,-3.484375,-4.65625
4385,4385,-11.625,-12.5625
4386,4386,-10.625,-11.1875
4387,4387,-9.5625,-8.6875
4388,4388,-11.5625,-11.375
4389,4389,-4.9375,-9.25
4390,4390,-11.9375,-12.0
4391,4391,-7.34375,-4.59375
4392,4392,-5.6875,-5.5625
4393,4393,-5.0625,-6.25
4394,4394,-7.84375,-8.4375
4395,4395,-10.5,-10.5625
4396,4396,-10.5625,-11.375
4397,4397,-9.6875,-10.3125
4398,4398,-12.75,-12.75
4399,4399,-8.625,-9.6875
4400,4400,-11.25,-11.75
4401,4401,-5.40625,-5.96875
4402,4402,-7.6875,-7.75
4403,4403,-3.59375,-3.40625
4404,4404,-5.46875,-6.3125
4405,4405,-2.71875,-3.21875
4406,4406,-10.75,-11.375
4407,4407,-6.625,-9.0625
4408,4408,-6.65625,-9.5625
4409,4409,-4.5625,-5.21875
4410,4410,-4.21875,-3.78125
4411,4411,-4.28125,-4.5625
4412,4412,-5.96875,-4.6875
4413,4413,-12.0625,-13.0
4414,4414,-8.4375,-9.0
4415,4415,-5.71875,-9.0625
4416,4416,-6.15625,-7.40625
4417,4417,-3.3125,-3.3125
4418,4418,-10.375,-9.8125
4419,4419,-9.6875,-11.4375
4420,4420,-6.6875,-6.84375
4421,4421,-5.5625,-5.78125
4422,4422,-9.75,-9.875
4423,4423,-12.25,-12.3125
4424,4424,-12.1875,-12.5625
4425,4425,-11.5625,-11.625
4426,4426,-6.46875,-9.625
4427,4427,-5.09375,-4.0625
4428,4428,-10.8125,-11.375
4429,4429,-12.25,-12.1875
4430,4430,-12.0,-12.0625
4431,4431,-6.125,-6.0625
4432,4432,-11.0625,-11.0
4433,4433,-11.75,-11.5
4434,4434,-9.6875,-11.625
4435,4435,-12.0,-11.5625
4436,4436,-8.25,-12.5625
4437,4437,-11.375,-11.75
4438,4438,-9.5625,-9.625
4439,4439,-4.03125,-4.46875
4440,4440,-4.71875,-4.53125
4441,4441,-6.875,-7.8125
4442,4442,-12.5,-12.625
4443,4443,-12.0625,-12.5
4444,4444,-9.9375,-9.4375
4445,4445,-12.375,-13.4375
4446,4446,-6.0625,-5.96875
4447,4447,-11.3125,-11.25
4448,4448,-10.9375,-11.0
4449,4449,-3.90625,-6.5625
4450,4450,-11.8125,-10.3125
4451,4451,-4.0625,-4.40625
4452,4452,-10.1875,-10.5625
4453,4453,-4.625,-5.65625
4454,4454,-5.4375,-6.34375
4455,4455,-10.5,-11.0625
4456,4456,-7.78125,-7.375
4457,4457,-6.15625,-5.46875
4458,4458,-9.1875,-10.6875
4459,4459,-10.5625,-9.625
4460,4460,-6.03125,-11.1875
4461,4461,-10.875,-11.4375
4462,4462,-5.21875,-5.78125
4463,4463,-4.78125,-7.40625
4464,4464,-8.5,-8.0625
4465,4465,-8.4375,-7.9375
4466,4466,-11.75,-10.5625
4467,4467,-9.1875,-10.125
4468,4468,-5.34375,-5.96875
4469,4469,-6.3125,-10.125
4470,4470,-4.96875,-4.21875
4471,4471,-9.0,-8.5625
4472,4472,-9.9375,-12.1875
4473,4473,-6.96875,-8.1875
4474,4474,-10.4375,-10.625
4475,4475,-6.84375,-7.75
4476,4476,-5.71875,-5.875
4477,4477,-5.75,-9.4375
4478,4478,-5.9375,-5.90625
4479,4479,-11.25,-11.0
4480,4480,-6.59375,-7.375
4481,4481,-5.65625,-5.3125
4482,4482,-6.8125,-7.46875
4483,4483,-10.0,-11.1875
4484,4484,-4.34375,-5.8125
4485,4485,-10.25,-10.0625
4486,4486,-10.5,-12.375
4487,4487,-4.21875,-3.640625
4488,4488,-12.1875,-11.5625
4489,4489,-10.75,-10.1875
4490,4490,-11.625,-11.875
4491,4491,-12.6875,-12.6875
4492,4492,-9.875,-10.1875
4493,4493,-4.375,-4.78125
4494,4494,-5.59375,-4.84375
4495,4495,-6.5625,-5.3125
4496,4496,-10.9375,-11.1875
4497,4497,-4.375,-12.125
4498,4498,-5.71875,-7.0
4499,4499,-4.9375,-9.5625
4500,4500,-7.78125,-9.0625
4501,4501,-12.0625,-10.8125
4502,4502,-6.125,-11.875
4503,4503,-11.5,-11.125
4504,4504,-8.3125,-11.5
4505,4505,-6.53125,-7.40625
4506,4506,-9.8125,-9.0
4507,4507,-6.34375,-12.1875
4508,4508,-10.5625,-13.0625
4509,4509,-6.3125,-6.21875
4510,4510,-11.5625,-11.6875
4511,4511,-4.25,-7.375
4512,4512,-11.875,-12.0625
4513,4513,-6.59375,-4.53125
4514,4514,-7.65625,-6.9375
4515,4515,-12.0,-12.1875
4516,4516,-11.4375,-10.9375
4517,4517,-5.71875,-6.03125
4518,4518,-12.0625,-11.25
4519,4519,-4.5625,-4.625
4520,4520,-6.53125,-10.9375
4521,4521,-10.8125,-10.875
4522,4522,-6.75,-7.375
4523,4523,-4.90625,-3.84375
4524,4524,-7.59375,-8.25
4525,4525,-4.03125,-4.0625
4526,4526,-6.84375,-5.3125
4527,4527,-12.1875,-10.6875
4528,4528,-9.4375,-9.5
4529,4529,-11.5625,-11.375
4530,4530,-5.75,-5.65625
4531,4531,-11.5625,-12.375
4532,4532,-4.21875,-6.5625
4533,4533,-8.8125,-8.75
4534,4534,-5.9375,-5.40625
4535,4535,-8.125,-8.5625
4536,4536,-11.0,-11.8125
4537,4537,-4.8125,-12.25
4538,4538,-12.1875,-12.125
4539,4539,-12.0625,-11.9375
4540,4540,-4.8125,-5.59375
4541,4541,-5.21875,-3.78125
4542,4542,-7.1875,-10.5
4543,4543,-4.78125,-4.6875
4544,4544,-6.3125,-8.375
4545,4545,-5.15625,-11.6875
4546,4546,-4.375,-4.4375
4547,4547,-5.34375,-4.9375
4548,4548,-2.890625,-2.65625
4549,4549,-4.3125,-4.71875
4550,4550,-12.125,-11.5
4551,4551,-11.0,-11.1875
4552,4552,-5.625,-6.1875
4553,4553,-7.0625,-10.8125
4554,4554,-6.3125,-10.1875
4555,4555,-4.46875,-7.46875
4556,4556,-10.9375,-11.6875
4557,4557,-11.9375,-12.0
4558,4558,-5.46875,-9.6875
4559,4559,-10.25,-12.375
4560,4560,-4.125,-4.90625
4561,4561,-5.625,-11.4375
4562,4562,-4.03125,-7.34375
4563,4563,-5.625,-7.5625
4564,4564,-11.1875,-11.625
4565,4565,-9.0,-10.0
4566,4566,-10.6875,-9.4375
4567,4567,-4.34375,-5.0625
4568,4568,-3.1875,-6.53125
4569,4569,-9.0,-9.8125
4570,4570,-5.28125,-7.46875
4571,4571,-8.4375,-9.0625
4572,4572,-5.40625,-11.3125
4573,4573,-7.96875,-10.3125
4574,4574,-8.25,-7.9375
4575,4575,-8.1875,-8.25
4576,4576,-4.03125,-3.796875
4577,4577,-5.96875,-5.5
4578,4578,-11.0,-11.1875
4579,4579,-10.75,-11.125
4580,4580,-6.21875,-9.875
4581,4581,-12.8125,-12.75
4582,4582,-11.0625,-11.3125
4583,4583,-8.125,-9.4375
4584,4584,-11.875,-11.125
4585,4585,-4.34375,-4.65625
4586,4586,-7.875,-12.3125
4587,4587,-9.375,-11.125
4588,4588,-11.625,-11.5625
4589,4589,-6.4375,-6.5
4590,4590,-10.125,-9.5
4591,4591,-6.03125,-6.96875
4592,4592,-11.375,-11.8125
4593,4593,-7.0625,-9.125
4594,4594,-9.4375,-9.1875
4595,4595,-7.34375,-8.0
4596,4596,-12.25,-11.9375
4597,4597,-10.125,-9.6875
4598,4598,-7.59375,-8.6875
4599,4599,-11.5625,-12.5
4600,4600,-5.5,-11.0625
4601,4601,-10.5,-9.875
4602,4602,-5.9375,-10.125
4603,4603,-7.8125,-10.4375
4604,4604,-11.875,-11.625
4605,4605,-6.78125,-11.9375
4606,4606,-8.125,-7.375
4607,4607,-8.3125,-8.1875
4608,4608,-10.3125,-10.375
4609,4609,-8.25,-9.8125
4610,4610,-7.90625,-9.25
4611,4611,-11.75,-12.4375
4612,4612,-11.9375,-12.5625
4613,4613,-5.21875,-4.40625
4614,4614,-3.8125,-5.03125
4615,4615,-4.0,-4.21875
4616,4616,-6.40625,-7.75
4617,4617,-11.5,-11.125
4618,4618,-5.1875,-11.4375
4619,4619,-11.3125,-11.75
4620,4620,-7.9375,-9.25
4621,4621,-9.0,-9.25
4622,4622,-7.6875,-8.6875
4623,4623,-11.5,-10.8125
4624,4624,-12.0625,-12.5
4625,4625,-6.59375,-11.0625
4626,4626,-4.46875,-4.71875
4627,4627,-7.34375,-9.6875
4628,4628,-7.1875,-6.65625
4629,4629,-11.375,-12.375
4630,4630,-7.40625,-9.1875
4631,4631,-5.65625,-4.0625
4632,4632,-8.3125,-10.0625
4633,4633,-5.28125,-6.28125
4634,4634,-3.109375,-3.875
4635,4635,-10.0625,-11.75
4636,4636,-6.21875,-8.4375
4637,4637,-6.5,-6.375
4638,4638,-5.03125,-3.0625
4639,4639,-2.578125,-4.03125
4640,4640,-7.34375,-12.1875
4641,4641,-6.90625,-7.84375
4642,4642,-5.0,-3.796875
4643,4643,-8.0625,-9.5
4644,4644,-9.375,-11.5625
4645,4645,-9.9375,-10.0625
4646,4646,-8.6875,-11.3125
4647,4647,-10.3125,-11.0625
4648,4648,-12.0625,-11.75
4649,4649,-5.0,-4.65625
4650,4650,-10.5,-11.9375
4651,4651,-8.875,-9.5625
4652,4652,-11.3125,-11.375
4653,4653,-3.859375,-4.9375
4654,4654,-8.75,-11.3125
4655,4655,-6.1875,-10.75
4656,4656,-10.375,-10.8125
4657,4657,-12.875,-11.6875
4658,4658,-8.875,-11.75
4659,4659,-5.46875,-7.8125
4660,4660,-7.90625,-6.59375
4661,4661,-4.8125,-3.96875
4662,4662,-9.8125,-9.75
4663,4663,-9.375,-10.1875
4664,4664,-4.96875,-5.15625
4665,4665,-6.34375,-10.875
4666,4666,-6.28125,-11.25
4667,4667,-11.25,-10.0
4668,4668,-5.21875,-5.96875
4669,4669,-4.75,-6.3125
4670,4670,-11.375,-11.125
4671,4671,-10.5,-11.5625
4672,4672,-7.96875,-10.0
4673,4673,-11.125,-10.0625
4674,4674,-4.84375,-6.84375
4675,4675,-7.21875,-7.53125
4676,4676,-6.84375,-7.25
4677,4677,-11.0,-10.875
4678,4678,-5.75,-10.875
4679,4679,-4.46875,-4.53125
4680,4680,-6.8125,-7.03125
4681,4681,-9.75,-10.5625
4682,4682,-5.625,-11.375
4683,4683,-6.46875,-6.09375
4684,4684,-9.1875,-12.4375
4685,4685,-8.0625,-11.0
4686,4686,-11.25,-11.1875
4687,4687,-8.125,-7.53125
4688,4688,-6.71875,-7.15625
4689,4689,-12.0,-12.625
4690,4690,-6.5625,-9.25
4691,4691,-7.875,-8.4375
4692,4692,-12.8125,-11.75
4693,4693,-12.5,-12.9375
4694,4694,-4.875,-5.0625
4695,4695,-4.96875,-8.9375
4696,4696,-4.46875,-4.4375
4697,4697,-7.78125,-7.59375
4698,4698,-11.8125,-11.4375
4699,4699,-8.4375,-9.625
4700,4700,-4.34375,-10.0
4701,4701,-7.59375,-9.125
4702,4702,-12.0,-12.625
4703,4703,-7.375,-10.3125
4704,4704,-10.125,-10.3125
4705,4705,-6.1875,-7.96875
4706,4706,-5.6875,-6.40625
4707,4707,-7.03125,-5.71875
4708,4708,-9.875,-11.5625
4709,4709,-9.125,-9.9375
4710,4710,-12.125,-12.375
4711,4711,-6.75,-10.375
4712,4712,-8.9375,-11.4375
4713,4713,-5.21875,-5.21875
4714,4714,-10.4375,-11.0
4715,4715,-12.5,-11.75
4716,4716,-4.03125,-5.03125
4717,4717,-12.1875,-12.125
4718,4718,-7.28125,-7.4375
4719,4719,-7.40625,-5.875
4720,4720,-4.53125,-5.65625
4721,4721,-9.1875,-8.3125
4722,4722,-9.25,-9.75
4723,4723,-10.875,-11.25
4724,4724,-4.65625,-8.625
4725,4725,-8.25,-12.0625
4726,4726,-9.5625,-10.6875
4727,4727,-10.1875,-11.25
4728,4728,-4.84375,-10.1875
4729,4729,-8.0,-7.40625
4730,4730,-11.4375,-11.0
4731,4731,-4.0,-4.875
4732,4732,-11.1875,-11.8125
4733,4733,-12.6875,-13.5625
4734,4734,-4.84375,-8.625
4735,4735,-10.875,-10.875
4736,4736,-8.6875,-10.5
4737,4737,-5.4375,-6.3125
4738,4738,-7.21875,-8.8125
4739,4739,-7.09375,-7.78125
4740,4740,-11.875,-11.875
4741,4741,-7.21875,-9.6875
4742,4742,-4.53125,-3.890625
4743,4743,-5.03125,-4.4375
4744,4744,-12.1875,-11.5
4745,4745,-9.5,-9.1875
4746,4746,-6.875,-5.65625
4747,4747,-11.5,-11.5
4748,4748,-9.125,-9.4375
4749,4749,-7.96875,-6.625
4750,4750,-10.75,-11.4375
4751,4751,-3.96875,-4.5625
4752,4752,-9.5,-11.5
4753,4753,-4.9375,-4.53125
4754,4754,-4.40625,-9.375
4755,4755,-2.59375,-3.1875
4756,4756,-4.625,-4.40625
4757,4757,-11.375,-12.25
4758,4758,-7.125,-9.125
4759,4759,-11.25,-11.75
4760,4760,-9.9375,-10.875
4761,4761,-4.0625,-4.5625
4762,4762,-10.375,-12.3125
4763,4763,-6.1875,-7.09375
4764,4764,-4.03125,-3.953125
4765,4765,-10.375,-11.125
4766,4766,-9.8125,-8.875
4767,4767,-12.125,-12.0
4768,4768,-4.53125,-4.9375
4769,4769,-7.0625,-6.75
4770,4770,-6.40625,-4.875
4771,4771,-4.125,-4.65625
4772,4772,-10.0625,-10.5625
4773,4773,-12.4375,-12.5
4774,4774,-9.5,-9.8125
4775,4775,-11.5,-11.5
4776,4776,-6.625,-7.46875
4777,4777,-5.8125,-11.0
4778,4778,-12.25,-11.5625
4779,4779,-4.40625,-6.59375
4780,4780,-10.3125,-9.75
4781,4781,-3.046875,-5.3125
4782,4782,-10.125,-11.125
4783,4783,-4.71875,-6.71875
4784,4784,-7.375,-8.75
4785,4785,-5.84375,-6.5625
4786,4786,-4.90625,-6.53125
4787,4787,-7.625,-7.375
4788,4788,-4.0625,-5.03125
4789,4789,-9.3125,-9.5625
4790,4790,-10.0,-11.25
4791,4791,-11.8125,-8.5
4792,4792,-11.5,-11.75
4793,4793,-4.0625,-4.8125
4794,4794,-10.4375,-10.8125
4795,4795,-3.953125,-5.03125
4796,4796,-4.53125,-11.125
4797,4797,-8.5625,-9.1875
4798,4798,-10.0625,-9.3125
4799,4799,-10.8125,-12.0
4800,4800,-6.6875,-7.96875
4801,4801,-7.28125,-11.375
4802,4802,-7.8125,-9.3125
4803,4803,-5.125,-5.4375
4804,4804,-6.25,-8.0625
4805,4805,-11.625,-12.0
4806,4806,-11.4375,-12.1875
4807,4807,-12.375,-12.3125
4808,4808,-3.234375,-4.75
4809,4809,-12.6875,-11.8125
4810,4810,-6.9375,-10.5
4811,4811,-11.25,-12.1875
4812,4812,-11.5,-12.75
4813,4813,-4.40625,-4.625
4814,4814,-5.9375,-4.8125
4815,4815,-4.40625,-4.0625
4816,4816,-10.3125,-10.6875
4817,4817,-12.3125,-12.125
4818,4818,-10.5,-10.5
4819,4819,-7.5,-10.8125
4820,4820,-10.4375,-11.375
4821,4821,-5.75,-12.375
4822,4822,-11.9375,-11.25
4823,4823,-10.625,-11.375
4824,4824,-5.28125,-6.03125
4825,4825,-12.3125,-11.625
4826,4826,-8.9375,-11.875
4827,4827,-4.9375,-5.4375
4828,4828,-11.125,-12.0625
4829,4829,-10.0,-9.6875
4830,4830,-5.40625,-5.3125
4831,4831,-5.40625,-9.0
